,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
698,Speicher<eos>,3.0,198.0,198.0,663.0,221.0,1.0,2.0,1.0
699,Die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Zelle,2.0,299.0,299.0,493.0,246.5,1.0,1.0,1.0
701,kann,1.0,364.0,364.0,364.0,364.0,1.0,0.0,0.0
702,auf,1.0,0.0,0.0,182.0,182.0,1.0,0.0,0.0
703,diese,2.0,0.0,0.0,883.0,441.5,1.0,1.0,1.0
704,Weise,4.0,193.0,193.0,749.0,187.25,1.0,3.0,1.0
705,Tag,1.0,210.0,210.0,210.0,210.0,1.0,0.0,0.0
706,und,1.0,219.0,219.0,219.0,219.0,1.0,0.0,0.0
707,Nacht,2.0,227.0,227.0,656.0,328.0,1.0,1.0,1.0
708,einen,1.0,303.0,303.0,303.0,303.0,1.0,0.0,0.0
709,Export,2.0,207.0,207.0,434.0,217.0,1.0,1.0,1.0
710,gewährleisten<eos>,2.0,310.0,310.0,575.0,287.5,1.0,1.0,1.0
711,Saccharose,3.0,292.0,509.0,976.0,325.3333333333333,1.0,2.0,1.0
712,ist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,ein,1.0,209.0,209.0,209.0,209.0,1.0,0.0,0.0
714,Dimer,5.0,515.0,515.0,1612.0,322.3999999999998,1.0,4.0,1.0
715,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,wirkt,3.0,344.0,344.0,822.0,274.0,1.0,2.0,1.0
717,nicht,2.0,241.0,241.0,482.0,241.0,1.0,1.0,1.0
718,reduzierend,4.0,376.0,376.0,1072.0,268.0,1.0,3.0,1.0
719,sie,4.0,197.0,197.0,737.0,184.25,1.0,3.0,1.0
720,wird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,in,3.0,0.0,0.0,925.0,308.33333333333326,1.0,2.0,1.0
722,der,1.0,136.0,136.0,136.0,136.0,1.0,0.0,0.0
723,Pflanze,2.0,298.0,298.0,486.0,243.0,1.0,1.0,1.0
724,vor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,allem,2.0,318.0,318.0,620.0,310.0,1.0,1.0,1.0
726,als,1.0,233.0,233.0,233.0,233.0,1.0,0.0,0.0
727,leicht,2.0,374.0,374.0,696.0,348.0,1.0,1.0,1.0
728,verfügbarer,2.0,277.0,277.0,587.0,293.5,1.0,1.0,1.0
729,Speicherstoff,5.0,341.0,518.0,1154.0,230.80000000000013,1.0,4.0,1.0
730,verwendet<eos>,4.0,298.0,298.0,1389.0,347.25,1.0,3.0,1.0
731,Stärke,2.0,157.0,157.0,516.0,258.0,1.0,1.0,1.0
732,ist,2.0,0.0,0.0,399.0,199.5,1.0,1.0,1.0
733,ein,1.0,212.0,212.0,212.0,212.0,1.0,0.0,0.0
734,großes,3.0,304.0,304.0,787.0,262.3333333333332,1.0,2.0,1.0
735,Polymer,3.0,312.0,441.0,674.0,224.66666666666677,1.0,2.0,1.0
736,aus,1.0,202.0,202.0,202.0,202.0,1.0,0.0,0.0
737,Glucose,3.0,116.0,421.0,1081.0,360.33333333333337,1.0,2.0,1.0
738,wirkt,2.0,0.0,0.0,443.0,221.5,1.0,1.0,1.0
739,ebenfalls,3.0,317.0,500.0,771.0,257.0,1.0,2.0,1.0
740,nicht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,reduzierend,4.0,210.0,396.0,805.0,201.25,1.0,3.0,1.0
742,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,ist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,hauptsächlich,3.0,511.0,735.0,979.0,326.3333333333333,1.0,2.0,1.0
745,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Speicherorganen,8.0,284.0,675.0,1806.0,225.75,1.0,7.0,1.0
747,zu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,finden<eos>,2.0,215.0,215.0,430.0,215.0,1.0,1.0,1.0
749,Das,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,am,3.0,245.0,245.0,814.0,271.3333333333332,1.0,2.0,1.0
751,häufigsten,3.0,433.0,433.0,866.0,288.66666666666674,1.0,2.0,1.0
752,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Biosphäre,6.0,220.0,461.0,1540.0,256.6666666666668,1.0,5.0,1.0
755,vorkommende,5.0,209.0,209.0,928.0,185.60000000000002,1.0,4.0,1.0
756,Kohlenhydrat,9.0,292.0,1565.0,2274.0,252.66666666666677,1.0,8.0,1.0
757,ist,1.0,0.0,0.0,236.0,236.0,1.0,0.0,0.0
758,unbestritten,10.0,335.0,618.0,2327.0,232.69999999999987,1.0,9.0,1.0
759,die,1.0,0.0,0.0,192.0,192.0,1.0,0.0,0.0
760,Cellulose<eos>,7.0,398.0,509.0,1923.0,274.71428571428555,1.0,6.0,1.0
761,Sie,1.0,0.0,0.0,75.0,75.0,1.0,0.0,0.0
762,ist,3.0,864.0,864.0,1782.0,594.0,1.0,2.0,1.0
763,ein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,lineares,3.0,341.0,341.0,793.0,264.3333333333332,1.0,2.0,1.0
765,Polymer,3.0,0.0,0.0,1184.0,394.6666666666666,1.0,2.0,1.0
766,aus,2.0,176.0,176.0,225.0,112.5,1.0,1.0,1.0
767,β-D-Glucose,11.0,181.0,400.0,2504.0,227.6363636363637,1.0,10.0,1.0
768,und,1.0,234.0,234.0,234.0,234.0,1.0,0.0,0.0
769,liegt,3.0,308.0,308.0,736.0,245.33333333333323,1.0,2.0,1.0
770,hauptsächlich,6.0,233.0,233.0,1432.0,238.66666666666677,1.0,5.0,1.0
771,extrazellulär,9.0,383.0,806.0,2272.0,252.44444444444437,1.0,8.0,1.0
772,vor<eos>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,Dieses,3.0,399.0,399.0,743.0,247.66666666666677,1.0,2.0,1.0
774,Molekül,5.0,319.0,319.0,1395.0,279.0,1.0,4.0,1.0
775,wird,1.0,0.0,0.0,301.0,301.0,1.0,0.0,0.0
776,durch,6.0,247.0,247.0,1413.0,235.5,1.0,5.0,1.0
777,membranständige,11.0,210.0,2096.0,3244.0,294.9090909090909,1.0,10.0,1.0
778,Cellulose-Synthasekomplexe,14.0,130.0,130.0,3023.0,215.9285714285715,1.0,13.0,1.0
779,synthetisiert,4.0,0.0,0.0,1127.0,281.75,1.0,3.0,1.0
780,die,1.0,0.0,0.0,162.0,162.0,1.0,0.0,0.0
781,in,1.0,0.0,0.0,307.0,307.0,1.0,0.0,0.0
782,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,Membran,3.0,0.0,0.0,647.0,215.66666666666677,1.0,2.0,1.0
784,zirkulieren,2.0,0.0,0.0,693.0,346.5,1.0,1.0,1.0
785,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,gewisser,2.0,0.0,0.0,763.0,381.5,1.0,1.0,1.0
788,Weise,2.0,0.0,0.0,485.0,242.5,1.0,1.0,1.0
789,die,1.0,0.0,0.0,203.0,203.0,1.0,0.0,0.0
790,Cellulose-Mikrofibrillen,12.0,322.0,322.0,3541.0,295.08333333333326,1.0,11.0,1.0
791,weben,2.0,345.0,345.0,704.0,352.0,1.0,1.0,1.0
792,die,1.0,0.0,0.0,260.0,260.0,1.0,0.0,0.0
793,die,3.0,228.0,378.0,666.0,222.0,1.0,2.0,1.0
794,extrazelluläre,4.0,267.0,267.0,1135.0,283.75,1.0,3.0,1.0
795,Matrix,2.0,282.0,282.0,728.0,364.0,1.0,1.0,1.0
796,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Pflanzenzellen,4.0,276.0,491.0,962.0,240.5,1.0,3.0,1.0
798,ausmachen<eos>,2.0,390.0,390.0,674.0,337.0,1.0,1.0,1.0
799,Ein,1.0,46.0,46.0,277.0,277.0,1.0,0.0,0.0
800,Prion,8.0,0.0,0.0,2086.0,260.75,1.0,7.0,1.0
801,ist,3.0,0.0,0.0,757.0,252.33333333333323,1.0,2.0,1.0
802,ein,2.0,0.0,0.0,479.0,239.5,1.0,1.0,1.0
803,infektiöses,10.0,0.0,0.0,2779.0,277.89999999999986,1.0,9.0,1.0
804,Protein,5.0,0.0,0.0,1241.0,248.19999999999987,1.0,4.0,1.0
805,das,1.0,0.0,0.0,229.0,229.0,1.0,0.0,0.0
806,von,1.0,0.0,0.0,283.0,283.0,1.0,0.0,0.0
807,einem,4.0,0.0,0.0,370.0,92.5,1.0,3.0,1.0
808,endogenen,4.0,0.0,0.0,997.0,249.25,1.0,3.0,1.0
809,zellulären,8.0,0.0,0.0,2047.0,255.875,1.0,7.0,1.0
810,Protein,6.0,0.0,0.0,2399.0,399.8333333333334,1.0,5.0,1.0
811,abstammt,6.0,0.0,0.0,1449.0,241.5,1.0,5.0,1.0
812,und,1.0,0.0,0.0,272.0,272.0,1.0,0.0,0.0
813,dessen,4.0,0.0,0.0,1294.0,323.5,1.0,3.0,1.0
814,Primärstruktur,9.0,0.0,0.0,2806.0,311.77777777777754,1.0,8.0,1.0
815,besitzt,5.0,0.0,0.0,1578.0,315.6000000000002,1.0,4.0,1.0
816,sich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,aber,5.0,0.0,0.0,1039.0,207.80000000000013,1.0,4.0,1.0
818,in,1.0,0.0,0.0,206.0,206.0,1.0,0.0,0.0
819,Sekundär-,7.0,0.0,0.0,1730.0,247.14285714285705,1.0,6.0,1.0
820,Tertiär-,5.0,0.0,0.0,1144.0,228.80000000000013,1.0,4.0,1.0
821,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,Quartärstrukturen,8.0,0.0,0.0,2346.0,293.25,1.0,7.0,1.0
823,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,diesem,3.0,0.0,0.0,666.0,222.0,1.0,2.0,1.0
825,unterscheidet<eos>,4.0,0.0,0.0,870.0,217.5,1.0,3.0,1.0
826,Seine,3.0,0.0,0.0,571.0,190.33333333333331,1.0,2.0,1.0
827,strukturellen,7.0,0.0,0.0,1535.0,219.2857142857144,1.0,6.0,1.0
828,Eigenschaften,4.0,0.0,0.0,1032.0,258.0,1.0,3.0,1.0
829,verleihen,4.0,0.0,0.0,1104.0,276.0,1.0,3.0,1.0
830,dem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Prion,3.0,0.0,0.0,794.0,264.6666666666668,1.0,2.0,1.0
832,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Fähigkeit,4.0,0.0,0.0,1280.0,320.0,1.0,3.0,1.0
834,sich,3.0,0.0,0.0,659.0,219.66666666666677,1.0,2.0,1.0
835,durch,2.0,0.0,0.0,315.0,157.5,1.0,1.0,1.0
836,Autokatalyse,8.0,0.0,0.0,2340.0,292.5,1.0,7.0,1.0
837,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,einem,6.0,0.0,0.0,1535.0,255.83333333333323,1.0,5.0,1.0
839,Wildtypprotein,9.0,0.0,0.0,2310.0,256.6666666666668,1.0,8.0,1.0
840,zum,1.0,0.0,0.0,302.0,302.0,1.0,0.0,0.0
841,Prionenprotein,15.0,0.0,0.0,3967.0,264.46666666666647,1.0,14.0,1.0
842,umzuwandeln<eos>,3.0,0.0,0.0,1313.0,437.66666666666646,1.0,2.0,1.0
843,Dieses,4.0,0.0,0.0,1993.0,498.25,1.0,3.0,1.0
844,Ereignis,6.0,0.0,0.0,1844.0,307.33333333333326,1.0,5.0,1.0
845,kann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,spontan,5.0,0.0,0.0,1243.0,248.6000000000001,1.0,4.0,1.0
847,oder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,durch,4.0,0.0,0.0,782.0,195.5,1.0,3.0,1.0
849,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Aufnahme,3.0,0.0,0.0,753.0,251.0,1.0,2.0,1.0
851,eines,2.0,0.0,0.0,409.0,204.5,1.0,1.0,1.0
852,anderen,3.0,0.0,0.0,807.0,269.0,1.0,2.0,1.0
853,Prions,3.0,0.0,0.0,756.0,252.0,1.0,2.0,1.0
854,erfolgen<eos>,3.0,0.0,0.0,1933.0,644.3333333333334,1.0,2.0,1.0
855,Die,1.0,0.0,0.0,385.0,385.0,1.0,0.0,0.0
856,Ausbildung,11.0,0.0,0.0,4450.0,404.54545454545456,1.0,10.0,1.0
857,amyloider,12.0,0.0,0.0,4515.0,376.25,1.0,11.0,1.0
858,Fasern,4.0,0.0,0.0,1374.0,343.5,1.0,3.0,1.0
859,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,der,3.0,133.0,133.0,763.0,254.33333333333323,1.0,2.0,1.0
861,infektiöse,7.0,294.0,558.0,1742.0,248.85714285714295,1.0,6.0,1.0
862,Charakter,5.0,577.0,577.0,1793.0,358.6000000000002,1.0,4.0,1.0
863,sind,3.0,273.0,273.0,726.0,242.0,1.0,2.0,1.0
864,eng,3.0,0.0,0.0,956.0,318.6666666666667,1.0,2.0,1.0
865,miteinander,5.0,285.0,285.0,1127.0,225.39999999999992,1.0,4.0,1.0
866,verknüpft<eos>,4.0,246.0,246.0,1065.0,266.25,1.0,3.0,1.0
867,Der,4.0,186.0,186.0,619.0,154.75,1.0,3.0,1.0
868,Begriff,7.0,193.0,508.0,1642.0,234.5714285714285,1.0,6.0,1.0
869,Amyloid,7.0,224.0,600.0,2229.0,318.4285714285714,1.0,6.0,1.0
870,ist,2.0,0.0,0.0,627.0,313.5,1.0,1.0,1.0
871,allgemein,4.0,273.0,273.0,1008.0,252.0,1.0,3.0,1.0
872,gehalten,5.0,444.0,444.0,1546.0,309.2,1.0,4.0,1.0
873,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,umfasst,3.0,313.0,313.0,917.0,305.66666666666674,1.0,2.0,1.0
875,Proteinaggregate,15.0,279.0,1530.0,4154.0,276.93333333333334,1.0,14.0,1.0
876,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,auf,4.0,280.0,280.0,1098.0,274.5,1.0,3.0,1.0
878,eine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,besondere,2.0,253.0,253.0,573.0,286.5,1.0,1.0,1.0
880,physikalisch-chemische,6.0,248.0,389.0,1320.0,220.0,1.0,5.0,1.0
881,Weise,2.0,142.0,142.0,339.0,169.5,1.0,1.0,1.0
882,angeordnet,2.0,263.0,263.0,631.0,315.5,1.0,1.0,1.0
883,sind,1.0,272.0,272.0,272.0,272.0,1.0,0.0,0.0
884,eine,1.0,0.0,0.0,204.0,204.0,1.0,0.0,0.0
885,Fadenform,3.0,301.0,531.0,762.0,254.0,1.0,2.0,1.0
886,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,der,2.0,0.0,0.0,395.0,197.5,1.0,1.0,1.0
888,zum,2.0,322.0,322.0,646.0,323.0,1.0,1.0,1.0
889,Großteil,4.0,364.0,364.0,938.0,234.5,1.0,3.0,1.0
890,β-Faltblattstrukturen,8.0,452.0,958.0,2149.0,268.625,1.0,7.0,1.0
891,zu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,finden,3.0,212.0,212.0,667.0,222.33333333333323,1.0,2.0,1.0
893,sind,3.0,238.0,238.0,526.0,175.33333333333331,1.0,2.0,1.0
894,und,1.0,0.0,0.0,106.0,106.0,1.0,0.0,0.0
895,in,1.0,0.0,0.0,260.0,260.0,1.0,0.0,0.0
896,der,3.0,0.0,0.0,580.0,193.33333333333331,1.0,2.0,1.0
897,eine,1.0,162.0,162.0,162.0,162.0,1.0,0.0,0.0
898,Doppelbrechung,6.0,391.0,568.0,1625.0,270.8333333333332,1.0,5.0,1.0
899,von,1.0,0.0,0.0,197.0,197.0,1.0,0.0,0.0
900,polarisiertem,6.0,355.0,576.0,1599.0,266.5,1.0,5.0,1.0
901,Licht,4.0,251.0,251.0,896.0,224.0,1.0,3.0,1.0
902,nach,2.0,0.0,0.0,452.0,226.0,1.0,1.0,1.0
903,Färbung,4.0,256.0,256.0,1246.0,311.5,1.0,3.0,1.0
904,mit,1.0,0.0,0.0,269.0,269.0,1.0,0.0,0.0
905,Kongorot,6.0,256.0,685.0,1808.0,301.33333333333326,1.0,5.0,1.0
906,auftritt<eos>,2.0,513.0,513.0,987.0,493.5,1.0,1.0,1.0
907,Das,1.0,0.0,0.0,188.0,188.0,1.0,0.0,0.0
908,Prion,3.0,419.0,419.0,1205.0,401.6666666666666,1.0,2.0,1.0
909,bringt,4.0,398.0,398.0,1436.0,359.0,1.0,3.0,1.0
910,keine,3.0,199.0,199.0,1076.0,358.66666666666663,1.0,2.0,1.0
911,genetische,4.0,138.0,561.0,1088.0,272.0,1.0,3.0,1.0
912,Veränderung,4.0,373.0,537.0,1125.0,281.25,1.0,3.0,1.0
913,mit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,sich,3.0,274.0,274.0,652.0,217.33333333333323,1.0,2.0,1.0
915,denn,3.0,343.0,343.0,732.0,244.0,1.0,2.0,1.0
916,das,1.0,232.0,232.0,232.0,232.0,1.0,0.0,0.0
917,verantwortliche,6.0,235.0,572.0,1212.0,202.0,1.0,5.0,1.0
918,Gen,2.0,231.0,231.0,396.0,198.0,1.0,1.0,1.0
919,führt,3.0,277.0,277.0,708.0,236.0,1.0,2.0,1.0
920,weiterhin,4.0,319.0,319.0,914.0,228.5,1.0,3.0,1.0
921,zur,1.0,0.0,0.0,333.0,333.0,1.0,0.0,0.0
922,Expression,5.0,365.0,365.0,1301.0,260.1999999999999,1.0,4.0,1.0
923,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,Proteinen,5.0,360.0,574.0,1235.0,247.0,1.0,4.0,1.0
925,mit,3.0,231.0,231.0,510.0,170.0,1.0,2.0,1.0
926,normaler,4.0,174.0,407.0,781.0,195.25,1.0,3.0,1.0
927,Primärstruktur<eos>,5.0,297.0,453.0,1157.0,231.3999999999999,1.0,4.0,1.0
928,Die,1.0,0.0,0.0,174.0,174.0,1.0,0.0,0.0
929,Prionenform,9.0,302.0,557.0,2498.0,277.5555555555556,1.0,8.0,1.0
930,vermehrt,5.0,241.0,423.0,981.0,196.1999999999999,1.0,4.0,1.0
931,sich,1.0,0.0,0.0,184.0,184.0,1.0,0.0,0.0
932,somit,5.0,273.0,273.0,941.0,188.1999999999999,1.0,4.0,1.0
933,über,1.0,0.0,0.0,160.0,160.0,1.0,0.0,0.0
934,die,1.0,0.0,0.0,162.0,162.0,1.0,0.0,0.0
935,Umwandlung,3.0,319.0,319.0,847.0,282.3333333333332,1.0,2.0,1.0
936,vom,1.0,0.0,0.0,154.0,154.0,1.0,0.0,0.0
937,Wildtypprotein,8.0,352.0,735.0,2044.0,255.5,1.0,7.0,1.0
938,zum,3.0,98.0,98.0,312.0,104.0,1.0,2.0,1.0
939,amyloiden,5.0,232.0,769.0,1365.0,273.0,1.0,4.0,1.0
940,Typ<eos>,2.0,0.0,0.0,468.0,234.0,1.0,1.0,1.0
941,Eine,2.0,0.0,0.0,539.0,269.5,1.0,1.0,1.0
942,Deletion,9.0,361.0,361.0,3117.0,346.33333333333337,1.0,8.0,1.0
943,des,1.0,0.0,0.0,175.0,175.0,1.0,0.0,0.0
944,codierenden,6.0,175.0,175.0,1596.0,266.0,1.0,5.0,1.0
945,Gens,3.0,218.0,218.0,996.0,332.0,1.0,2.0,1.0
946,des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,zellulären,3.0,298.0,298.0,945.0,315.0,1.0,2.0,1.0
948,Proteins,3.0,354.0,354.0,1023.0,341.0,1.0,2.0,1.0
949,würde,1.0,0.0,0.0,236.0,236.0,1.0,0.0,0.0
950,somit,2.0,247.0,247.0,477.0,238.5,1.0,1.0,1.0
951,eine,2.0,157.0,157.0,428.0,214.0,1.0,1.0,1.0
952,Prioneninfektion,6.0,312.0,312.0,1739.0,289.83333333333326,1.0,5.0,1.0
953,verhindern<eos>,4.0,309.0,504.0,1043.0,260.75,1.0,3.0,1.0
954,Ein,1.0,233.0,233.0,413.0,413.0,1.0,0.0,0.0
955,Zyklotron,4.0,0.0,0.0,993.0,248.25,1.0,3.0,1.0
956,besteht,1.0,0.0,0.0,227.0,227.0,1.0,0.0,0.0
957,aus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,einer,1.0,0.0,0.0,260.0,260.0,1.0,0.0,0.0
959,flachen,2.0,0.0,0.0,628.0,314.0,1.0,1.0,1.0
960,zylindrischen,3.0,0.0,0.0,767.0,255.66666666666677,1.0,2.0,1.0
961,Vakuumkammer,6.0,0.0,0.0,1751.0,291.83333333333326,1.0,5.0,1.0
962,zwischen,2.0,0.0,0.0,491.0,245.5,1.0,1.0,1.0
963,den,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,Polen,4.0,0.0,0.0,1020.0,255.0,1.0,3.0,1.0
965,eines,1.0,0.0,0.0,189.0,189.0,1.0,0.0,0.0
966,Elektromagneten,6.0,0.0,0.0,1711.0,285.16666666666674,1.0,5.0,1.0
967,der,1.0,0.0,0.0,249.0,249.0,1.0,0.0,0.0
968,ein,1.0,0.0,0.0,152.0,152.0,1.0,0.0,0.0
969,Feld,3.0,0.0,0.0,530.0,176.66666666666669,1.0,2.0,1.0
970,in,1.0,0.0,0.0,240.0,240.0,1.0,0.0,0.0
971,z-Richtung,2.0,181.0,181.0,646.0,323.0,1.0,1.0,1.0
972,erzeugt<eos>,2.0,0.0,0.0,743.0,371.5,1.0,1.0,1.0
973,Die,1.0,0.0,0.0,267.0,267.0,1.0,0.0,0.0
974,Kammer,1.0,0.0,0.0,225.0,225.0,1.0,0.0,0.0
975,ist,1.0,0.0,0.0,240.0,240.0,1.0,0.0,0.0
976,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,zwei,1.0,0.0,0.0,252.0,252.0,1.0,0.0,0.0
978,D-förmige,3.0,0.0,0.0,723.0,241.0,1.0,2.0,1.0
979,Hälften,1.0,0.0,0.0,444.0,444.0,1.0,0.0,0.0
980,aufgeteilt,2.0,0.0,0.0,502.0,251.0,1.0,1.0,1.0
981,zwischen,2.0,0.0,0.0,493.0,246.5,1.0,1.0,1.0
982,denen,2.0,0.0,0.0,649.0,324.5,1.0,1.0,1.0
983,eine,2.0,0.0,0.0,739.0,369.5,1.0,1.0,1.0
984,Hochfrequenzspannung,5.0,142.0,142.0,1390.0,278.0,1.0,4.0,1.0
985,anliegt<eos>,2.0,543.0,543.0,810.0,405.0,1.0,1.0,1.0
986,Die,1.0,0.0,0.0,200.0,200.0,1.0,0.0,0.0
987,von,2.0,473.0,473.0,768.0,384.0,1.0,1.0,1.0
988,der,1.0,376.0,376.0,376.0,376.0,1.0,0.0,0.0
989,Ionenquelle,3.0,383.0,627.0,964.0,321.3333333333333,1.0,2.0,1.0
990,im,1.0,0.0,0.0,222.0,222.0,1.0,0.0,0.0
991,Spalt,2.0,286.0,286.0,557.0,278.5,1.0,1.0,1.0
992,zwischen,2.0,367.0,367.0,605.0,302.5,1.0,1.0,1.0
993,den,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,Kammern,2.0,335.0,335.0,776.0,388.0,1.0,1.0,1.0
995,im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,Zentrum,1.0,423.0,423.0,423.0,423.0,1.0,0.0,0.0
997,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,Anordnung,1.0,294.0,294.0,294.0,294.0,1.0,0.0,0.0
999,emittierten,2.0,164.0,600.0,600.0,300.0,1.0,1.0,1.0
1000,positiven,3.0,155.0,409.0,409.0,136.3333333333334,1.0,2.0,1.0
1001,Ionen,1.0,523.0,523.0,523.0,523.0,1.0,0.0,0.0
1002,werden,1.0,293.0,293.0,293.0,293.0,1.0,0.0,0.0
1003,auf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,die,1.0,244.0,244.0,244.0,244.0,1.0,0.0,0.0
1005,negative,2.0,326.0,326.0,626.0,313.0,1.0,1.0,1.0
1006,Kammerhälfte,2.0,195.0,446.0,446.0,223.0,1.0,1.0,1.0
1007,zu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,beschleunigt<eos>,3.0,568.0,568.0,1099.0,366.33333333333337,1.0,2.0,1.0
1009,Da,1.0,0.0,0.0,149.0,149.0,1.0,0.0,0.0
1010,im,5.0,192.0,192.0,1446.0,289.19999999999993,1.0,4.0,1.0
1011,Inneren,3.0,360.0,360.0,765.0,255.0,1.0,2.0,1.0
1012,der,1.0,227.0,227.0,227.0,227.0,1.0,0.0,0.0
1013,Kammerhälften,13.0,188.0,662.0,3029.0,233.0,1.0,12.0,1.0
1014,mit,2.0,0.0,0.0,458.0,229.0,1.0,1.0,1.0
1015,metallischen,9.0,200.0,342.0,1793.0,199.2222222222223,1.0,8.0,1.0
1016,Wänden,7.0,408.0,408.0,2745.0,392.142857142857,1.0,6.0,1.0
1017,kein,3.0,0.0,0.0,766.0,255.33333333333323,1.0,2.0,1.0
1018,elektrisches,6.0,251.0,517.0,1561.0,260.1666666666668,1.0,5.0,1.0
1019,Feld,2.0,0.0,0.0,431.0,215.5,1.0,1.0,1.0
1020,existiert,2.0,298.0,298.0,572.0,286.0,1.0,1.0,1.0
1021,beschreiben,2.0,0.0,0.0,650.0,325.0,1.0,1.0,1.0
1022,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Ionen,2.0,0.0,0.0,398.0,199.0,1.0,1.0,1.0
1024,hier,2.0,0.0,0.0,412.0,206.0,1.0,1.0,1.0
1025,im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,Magnetfeld,3.0,157.0,157.0,1037.0,345.66666666666663,1.0,2.0,1.0
1027,einen,1.0,160.0,160.0,160.0,160.0,1.0,0.0,0.0
1028,Halbkreis,5.0,268.0,461.0,1329.0,265.8000000000001,1.0,4.0,1.0
1029,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,der,2.0,0.0,0.0,975.0,487.5,1.0,1.0,1.0
1031,x-y-Ebene,5.0,272.0,272.0,1374.0,274.8000000000001,1.0,4.0,1.0
1032,dessen,3.0,247.0,534.0,870.0,290.0,1.0,2.0,1.0
1033,Radius,1.0,363.0,363.0,363.0,363.0,1.0,0.0,0.0
1034,durch,1.0,0.0,0.0,235.0,235.0,1.0,0.0,0.0
1035,die,1.0,188.0,188.0,188.0,188.0,1.0,0.0,0.0
1036,als,2.0,295.0,295.0,553.0,276.5,1.0,1.0,1.0
1037,Zentripetalkraft,6.0,211.0,1017.0,1520.0,253.33333333333323,1.0,5.0,1.0
1038,wirkende,2.0,231.0,231.0,462.0,231.0,1.0,1.0,1.0
1039,Lorentzkraft,2.0,295.0,295.0,630.0,315.0,1.0,1.0,1.0
1040,festgelegt,2.0,303.0,596.0,596.0,298.0,1.0,1.0,1.0
1041,und,1.0,220.0,220.0,220.0,220.0,1.0,0.0,0.0
1042,dessen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,Umlaufszeit,4.0,191.0,475.0,892.0,223.0,1.0,3.0,1.0
1044,unabhängig,2.0,153.0,153.0,400.0,200.0,1.0,1.0,1.0
1045,vom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
